algo,experiment,desc,val_r2,val_mse,val_rmse,val_mae,train_r2,train_mse,train_rmse,train_mae,diff
rf,21,"hyper-params n_estimators: 150 max_depth: 20, min_samples_leaf: 10 ",0.90157,151588.61597,389.34383,238.75148,0.95985,43699.47548,209.0442,105.26902,670.33838
rf,21,"hyper-params n_estimators: 160 max_depth: 20, min_samples_leaf: 10 ",0.9018,151239.94433,388.8958,238.67798,0.95987,43673.91716,208.98305,105.22288,670.78641
rf,21,"hyper-params n_estimators: 170 max_depth: 20, min_samples_leaf: 10 ",0.90123,152112.85902,390.01649,239.21446,0.95979,43757.39215,209.18268,105.32453,669.66572
rf,21,"hyper-params n_estimators: 180 max_depth: 20, min_samples_leaf: 10 ",0.90106,152382.46432,390.36197,239.3841,0.95972,43837.08652,209.37308,105.3507,669.32024
rf,21,"hyper-params n_estimators: 190 max_depth: 20, min_samples_leaf: 10 ",0.90106,152375.09985,390.35253,239.37925,0.95971,43851.5831,209.4077,105.3215,669.32968
rf,21,"hyper-params n_estimators: 10 max_depth: 20, min_samples_leaf: 15 ",0.89117,167610.90606,409.40311,252.2342,0.94386,61096.1811,247.17642,127.23796,650.2791
rf,21,"hyper-params n_estimators: 20 max_depth: 20, min_samples_leaf: 15 ",0.89456,162382.09011,402.96661,246.11608,0.94588,58897.21067,242.68748,124.55982,656.7156
rf,21,"hyper-params n_estimators: 30 max_depth: 20, min_samples_leaf: 15 ",0.89484,161946.94622,402.42632,247.69264,0.94694,57741.06026,240.2937,123.43054,657.25589
rf,21,"hyper-params n_estimators: 40 max_depth: 20, min_samples_leaf: 15 ",0.89673,159046.85393,398.80679,246.18022,0.94792,56678.38314,238.07222,122.43773,660.87542
rf,21,"hyper-params n_estimators: 50 max_depth: 20, min_samples_leaf: 15 ",0.89694,158718.1748,398.3945,245.99474,0.94797,56627.79681,237.96596,122.43641,661.28771
rf,21,"hyper-params n_estimators: 60 max_depth: 20, min_samples_leaf: 15 ",0.89613,159970.41176,399.96301,246.29715,0.94775,56866.47998,238.46694,122.98217,659.7192
rf,21,"hyper-params n_estimators: 70 max_depth: 20, min_samples_leaf: 15 ",0.89522,161367.4043,401.70562,247.62768,0.94794,56655.92609,238.02505,122.79213,657.97659
rf,21,"hyper-params n_estimators: 80 max_depth: 20, min_samples_leaf: 15 ",0.89551,160915.96084,401.14332,247.41858,0.94804,56547.80881,237.79783,122.73543,658.53889
rf,21,"hyper-params n_estimators: 90 max_depth: 20, min_samples_leaf: 15 ",0.89562,160749.22666,400.93544,246.77557,0.94795,56646.77219,238.00582,122.69329,658.74677
rf,21,"hyper-params n_estimators: 100 max_depth: 20, min_samples_leaf: 15 ",0.89494,161799.95112,402.24365,247.56046,0.94814,56440.37071,237.57182,122.30539,657.43856
rf,21,"hyper-params n_estimators: 110 max_depth: 20, min_samples_leaf: 15 ",0.89479,162034.45465,402.53504,247.80845,0.94814,56438.77609,237.56847,122.26788,657.14717
rf,21,"hyper-params n_estimators: 120 max_depth: 20, min_samples_leaf: 15 ",0.89432,162762.05873,403.4378,248.59868,0.94797,56621.70646,237.95316,122.44588,656.24441
rf,21,"hyper-params n_estimators: 130 max_depth: 20, min_samples_leaf: 15 ",0.8946,162329.29843,402.9011,248.24705,0.94797,56620.3053,237.95022,122.44365,656.78111
rf,21,"hyper-params n_estimators: 140 max_depth: 20, min_samples_leaf: 15 ",0.89477,162068.64945,402.57751,248.15911,0.94802,56570.99339,237.84658,122.34593,657.1047
rf,21,"hyper-params n_estimators: 150 max_depth: 20, min_samples_leaf: 15 ",0.89462,162286.72572,402.84827,248.01653,0.94791,56691.21502,238.09917,122.39713,656.83394
rf,21,"hyper-params n_estimators: 160 max_depth: 20, min_samples_leaf: 15 ",0.89488,161896.72347,402.36392,247.78615,0.94796,56639.92695,237.99144,122.33912,657.31829
rf,21,"hyper-params n_estimators: 170 max_depth: 20, min_samples_leaf: 15 ",0.8946,162330.98543,402.9032,247.95134,0.94792,56680.63965,238.07696,122.44944,656.77901
rf,21,"hyper-params n_estimators: 180 max_depth: 20, min_samples_leaf: 15 ",0.89457,162367.25762,402.94821,248.00368,0.94793,56671.53738,238.05784,122.41439,656.734
rf,21,"hyper-params n_estimators: 190 max_depth: 20, min_samples_leaf: 15 ",0.8945,162475.38495,403.08236,248.135,0.94793,56668.698,238.05188,122.37887,656.59985
rf,21,"hyper-params n_estimators: 10 max_depth: 20, min_samples_leaf: 20 ",0.88701,174019.32103,417.15623,257.81081,0.93601,69642.56277,263.89877,138.95361,642.52598
rf,21,"hyper-params n_estimators: 20 max_depth: 20, min_samples_leaf: 20 ",0.89041,168782.07793,410.83096,252.45495,0.93724,68306.14595,261.35445,136.92431,648.85125
rf,21,"hyper-params n_estimators: 30 max_depth: 20, min_samples_leaf: 20 ",0.89082,168151.89897,410.06329,253.43502,0.93825,67207.66924,259.24442,135.70498,649.61892
rf,21,"hyper-params n_estimators: 40 max_depth: 20, min_samples_leaf: 20 ",0.89181,166621.57521,408.19306,253.08879,0.93934,66019.17497,256.94197,134.43339,651.48915
rf,21,"hyper-params n_estimators: 50 max_depth: 20, min_samples_leaf: 20 ",0.89154,167035.07222,408.69924,253.54426,0.93938,65970.66139,256.84755,134.52248,650.98297
rf,21,"hyper-params n_estimators: 60 max_depth: 20, min_samples_leaf: 20 ",0.89041,168777.13495,410.82494,254.24535,0.93906,66317.14969,257.52116,135.13688,648.85727
rf,21,"hyper-params n_estimators: 70 max_depth: 20, min_samples_leaf: 20 ",0.88909,170808.46092,413.2898,255.84793,0.93922,66146.20548,257.18905,135.10168,646.39241
rf,21,"hyper-params n_estimators: 80 max_depth: 20, min_samples_leaf: 20 ",0.88969,169884.12231,412.17002,255.35401,0.93926,66103.54951,257.10611,135.06058,647.51219
rf,21,"hyper-params n_estimators: 90 max_depth: 20, min_samples_leaf: 20 ",0.88968,169907.14532,412.19794,255.00397,0.93909,66285.07648,257.45888,135.25674,647.48427
rf,21,"hyper-params n_estimators: 100 max_depth: 20, min_samples_leaf: 20 ",0.88871,171394.2832,413.99793,255.98781,0.93923,66133.49132,257.16433,134.87315,645.68428
rf,21,"hyper-params n_estimators: 110 max_depth: 20, min_samples_leaf: 20 ",0.88843,171819.56776,414.51124,256.45504,0.93926,66106.8928,257.11261,134.76203,645.17097
rf,21,"hyper-params n_estimators: 120 max_depth: 20, min_samples_leaf: 20 ",0.88791,172631.84584,415.48989,257.29223,0.93911,66271.93051,257.43335,134.93861,644.19232
rf,21,"hyper-params n_estimators: 130 max_depth: 20, min_samples_leaf: 20 ",0.88814,172268.96192,415.05296,257.15128,0.93915,66226.66996,257.34543,134.88587,644.62925
rf,21,"hyper-params n_estimators: 140 max_depth: 20, min_samples_leaf: 20 ",0.88828,172057.6062,414.79827,257.06898,0.93919,66181.9013,257.25843,134.76352,644.88394
rf,21,"hyper-params n_estimators: 150 max_depth: 20, min_samples_leaf: 20 ",0.88812,172309.06638,415.10127,256.92793,0.93909,66289.30173,257.46709,134.77686,644.58094
rf,21,"hyper-params n_estimators: 160 max_depth: 20, min_samples_leaf: 20 ",0.88851,171709.53218,414.37849,256.53114,0.93919,66184.84286,257.26415,134.68203,645.30372
rf,21,"hyper-params n_estimators: 170 max_depth: 20, min_samples_leaf: 20 ",0.88834,171963.65597,414.68501,256.72522,0.93916,66211.25894,257.31549,134.80247,644.9972
rf,21,"hyper-params n_estimators: 180 max_depth: 20, min_samples_leaf: 20 ",0.8882,172177.91247,414.94326,256.89621,0.93913,66243.85968,257.37883,134.83873,644.73895
rf,21,"hyper-params n_estimators: 190 max_depth: 20, min_samples_leaf: 20 ",0.88823,172129.74277,414.88522,256.96883,0.93913,66242.34431,257.37588,134.79525,644.79699
rf,21,"hyper-params n_estimators: 10 max_depth: 20, min_samples_leaf: 100 ",0.83304,257126.42057,507.07635,332.19068,0.86109,151181.79786,388.82104,236.23681,552.60586
rf,21,"hyper-params n_estimators: 20 max_depth: 20, min_samples_leaf: 100 ",0.83887,248158.4164,498.15501,325.65363,0.86743,144277.09321,379.83825,227.49907,561.5272
rf,21,"hyper-params n_estimators: 30 max_depth: 20, min_samples_leaf: 100 ",0.8355,253339.01516,503.32794,329.68433,0.86869,142902.79617,378.02486,226.24921,556.35427
rf,21,"hyper-params n_estimators: 40 max_depth: 20, min_samples_leaf: 100 ",0.83411,255479.23417,505.44954,330.69674,0.86952,142007.33397,376.8386,225.00393,554.23267
rf,21,"hyper-params n_estimators: 50 max_depth: 20, min_samples_leaf: 100 ",0.83618,252297.5308,502.29228,329.13797,0.8707,140723.38044,375.13115,224.21163,557.38993
rf,21,"hyper-params n_estimators: 60 max_depth: 20, min_samples_leaf: 100 ",0.8357,253030.66682,503.02154,329.25044,0.86987,141621.31183,376.32607,224.44812,556.66067
rf,21,"hyper-params n_estimators: 70 max_depth: 20, min_samples_leaf: 100 ",0.83591,252708.2894,502.70099,328.63765,0.87165,139683.11338,373.74204,222.65241,556.98122
rf,21,"hyper-params n_estimators: 80 max_depth: 20, min_samples_leaf: 100 ",0.83739,250436.27722,500.43609,327.50396,0.8719,139411.27187,373.37819,222.45889,559.24612
rf,21,"hyper-params n_estimators: 90 max_depth: 20, min_samples_leaf: 100 ",0.8367,251488.26655,501.48606,327.94387,0.87203,139277.24508,373.19867,222.14575,558.19615
rf,21,"hyper-params n_estimators: 100 max_depth: 20, min_samples_leaf: 100 ",0.83568,253064.16009,503.05483,328.85673,0.87223,139052.71609,372.89773,221.85805,556.62738
rf,21,"hyper-params n_estimators: 110 max_depth: 20, min_samples_leaf: 100 ",0.83475,254492.73094,504.47273,329.69506,0.87184,139481.18801,373.4718,222.25302,555.20948
rf,21,"hyper-params n_estimators: 120 max_depth: 20, min_samples_leaf: 100 ",0.83377,256005.40109,505.96976,330.8324,0.8713,140064.83019,374.25236,222.70353,553.71245
rf,21,"hyper-params n_estimators: 130 max_depth: 20, min_samples_leaf: 100 ",0.83381,255945.65959,505.91072,330.73862,0.87131,140053.28489,374.23694,222.74767,553.77149
rf,21,"hyper-params n_estimators: 140 max_depth: 20, min_samples_leaf: 100 ",0.83403,255600.20796,505.56919,330.5565,0.87198,139328.32431,373.2671,222.17687,554.11302
rf,21,"hyper-params n_estimators: 150 max_depth: 20, min_samples_leaf: 100 ",0.83429,255211.28268,505.1844,330.23706,0.87184,139480.36433,373.4707,222.15906,554.49781
rf,21,"hyper-params n_estimators: 160 max_depth: 20, min_samples_leaf: 100 ",0.83463,254683.0861,504.66136,329.92306,0.87195,139362.68946,373.31313,222.15225,555.02085
rf,21,"hyper-params n_estimators: 170 max_depth: 20, min_samples_leaf: 100 ",0.83418,255376.04126,505.34745,330.31196,0.87171,139626.24668,373.66596,222.30516,554.33476
rf,21,"hyper-params n_estimators: 180 max_depth: 20, min_samples_leaf: 100 ",0.83434,255132.61639,505.10654,330.05491,0.8718,139526.46899,373.53242,222.22452,554.57567
rf,21,"hyper-params n_estimators: 190 max_depth: 20, min_samples_leaf: 100 ",0.83457,254771.02327,504.74848,329.78012,0.87198,139323.93879,373.26122,221.93457,554.93373
rf,21,"hyper-params n_estimators: 10 max_depth: 20, min_samples_leaf: 200 ",0.73233,412233.07637,642.0538,423.17562,0.74912,273040.83731,522.5331,328.98006,417.62841
rf,21,"hyper-params n_estimators: 20 max_depth: 20, min_samples_leaf: 200 ",0.73711,404870.74349,636.29454,418.4876,0.75336,268423.67759,518.0962,328.56152,423.38767
rf,21,"hyper-params n_estimators: 30 max_depth: 20, min_samples_leaf: 200 ",0.73871,402400.24749,634.35026,418.63913,0.76388,256971.03475,506.92311,322.38512,425.33195
rf,21,"hyper-params n_estimators: 40 max_depth: 20, min_samples_leaf: 200 ",0.74009,400286.73296,632.68217,418.02908,0.77036,249927.25085,499.92725,317.56457,427.00004
rf,21,"hyper-params n_estimators: 50 max_depth: 20, min_samples_leaf: 200 ",0.73765,404033.11325,635.63599,419.03414,0.76802,252464.7111,502.45867,318.80675,424.04622
rf,21,"hyper-params n_estimators: 60 max_depth: 20, min_samples_leaf: 200 ",0.73431,409188.97484,639.67881,420.46804,0.76337,257525.61124,507.46981,321.38948,420.0034
rf,21,"hyper-params n_estimators: 70 max_depth: 20, min_samples_leaf: 200 ",0.73226,412335.71055,642.13372,421.25382,0.7633,257609.08171,507.55205,320.95535,417.54849
rf,21,"hyper-params n_estimators: 80 max_depth: 20, min_samples_leaf: 200 ",0.72985,416047.15882,645.01718,422.78418,0.75944,261809.62648,511.67336,323.14294,414.66503
rf,21,"hyper-params n_estimators: 90 max_depth: 20, min_samples_leaf: 200 ",0.72979,416138.24773,645.08778,422.49608,0.7594,261853.29115,511.71603,322.87961,414.59443
rf,21,"hyper-params n_estimators: 100 max_depth: 20, min_samples_leaf: 200 ",0.72717,420183.8822,648.21592,423.91219,0.7586,262718.1216,512.56036,322.92267,411.46629
rf,21,"hyper-params n_estimators: 110 max_depth: 20, min_samples_leaf: 200 ",0.72758,419545.70432,647.72348,424.16638,0.75949,261751.63979,511.61669,322.58609,411.95873
rf,21,"hyper-params n_estimators: 120 max_depth: 20, min_samples_leaf: 200 ",0.72642,421335.08444,649.10329,425.05326,0.75927,261988.29216,511.84792,322.81044,410.57892
rf,21,"hyper-params n_estimators: 130 max_depth: 20, min_samples_leaf: 200 ",0.72579,422300.96843,649.84688,425.52807,0.75852,262810.56443,512.65053,323.12458,409.83533
rf,21,"hyper-params n_estimators: 140 max_depth: 20, min_samples_leaf: 200 ",0.7264,421359.86729,649.12238,425.19916,0.75979,261424.2258,511.29661,322.31335,410.55983
rf,21,"hyper-params n_estimators: 150 max_depth: 20, min_samples_leaf: 200 ",0.72585,422215.90096,649.78143,425.40593,0.75881,262496.77241,512.34439,322.9277,409.90078
rf,21,"hyper-params n_estimators: 160 max_depth: 20, min_samples_leaf: 200 ",0.72608,421865.12754,649.51145,425.25167,0.75939,261857.79543,511.72043,322.50352,410.17076
rf,21,"hyper-params n_estimators: 170 max_depth: 20, min_samples_leaf: 200 ",0.72504,423460.51817,650.73844,425.81303,0.75839,262944.55804,512.7812,322.97863,408.94377
rf,21,"hyper-params n_estimators: 180 max_depth: 20, min_samples_leaf: 200 ",0.72388,425248.07072,652.11047,426.3366,0.75741,264013.41822,513.82236,323.50116,407.57174
rf,21,"hyper-params n_estimators: 190 max_depth: 20, min_samples_leaf: 200 ",0.72422,424720.17877,651.70559,426.15839,0.75755,263867.19762,513.68005,323.42378,407.97662
rf,21,"hyper-params n_estimators: 10 max_depth: 20, min_samples_leaf: 500 ",0.57946,647663.42602,804.77539,521.99228,0.61639,417495.11936,646.13862,406.39505,254.90682
rf,21,"hyper-params n_estimators: 20 max_depth: 20, min_samples_leaf: 500 ",0.58441,640046.53291,800.02908,522.19019,0.61579,418147.04044,646.6429,408.4219,259.65313
rf,21,"hyper-params n_estimators: 30 max_depth: 20, min_samples_leaf: 500 ",0.58364,641233.40026,800.7705,521.21745,0.62289,410414.70612,640.63617,406.31606,258.91171
rf,21,"hyper-params n_estimators: 40 max_depth: 20, min_samples_leaf: 500 ",0.58085,645526.03095,803.44635,522.78189,0.62346,409802.12813,640.15789,405.6595,256.23586
rf,21,"hyper-params n_estimators: 50 max_depth: 20, min_samples_leaf: 500 ",0.58104,645234.11484,803.26466,522.78469,0.62199,411397.68539,641.4029,406.22754,256.41755
rf,21,"hyper-params n_estimators: 60 max_depth: 20, min_samples_leaf: 500 ",0.58136,644729.98842,802.9508,523.11992,0.61933,414292.26699,643.65539,406.98063,256.73141
rf,21,"hyper-params n_estimators: 70 max_depth: 20, min_samples_leaf: 500 ",0.58116,645043.0919,803.14575,523.10349,0.61756,416213.89288,645.14641,407.04455,256.53646
rf,21,"hyper-params n_estimators: 80 max_depth: 20, min_samples_leaf: 500 ",0.58091,645437.25271,803.3911,523.38894,0.61594,417984.5973,646.51728,407.3036,256.29111
rf,21,"hyper-params n_estimators: 90 max_depth: 20, min_samples_leaf: 500 ",0.58096,645351.27169,803.33758,523.44393,0.61588,418044.93676,646.56395,407.26261,256.34463
rf,21,"hyper-params n_estimators: 100 max_depth: 20, min_samples_leaf: 500 ",0.5802,646529.77073,804.07075,523.79629,0.6148,419222.8399,647.4742,407.19493,255.61146
rf,21,"hyper-params n_estimators: 110 max_depth: 20, min_samples_leaf: 500 ",0.57971,647281.94524,804.53834,523.94321,0.61493,419086.02906,647.36854,406.9079,255.14387
rf,21,"hyper-params n_estimators: 120 max_depth: 20, min_samples_leaf: 500 ",0.57889,648547.26032,805.32432,524.65184,0.61492,419089.4023,647.37115,407.01705,254.35789
rf,21,"hyper-params n_estimators: 130 max_depth: 20, min_samples_leaf: 500 ",0.57857,649037.68198,805.62875,524.72634,0.61493,419085.03485,647.36777,406.92824,254.05346
rf,21,"hyper-params n_estimators: 140 max_depth: 20, min_samples_leaf: 500 ",0.57837,649342.64186,805.818,524.78071,0.61486,419158.53127,647.42454,407.00453,253.86421
rf,21,"hyper-params n_estimators: 150 max_depth: 20, min_samples_leaf: 500 ",0.5786,648989.65393,805.59894,524.79847,0.61404,420046.88004,648.11024,407.38568,254.08327
rf,21,"hyper-params n_estimators: 160 max_depth: 20, min_samples_leaf: 500 ",0.57847,649183.43594,805.7192,524.85272,0.61437,419692.6003,647.83686,407.27194,253.96301
rf,21,"hyper-params n_estimators: 170 max_depth: 20, min_samples_leaf: 500 ",0.5783,649448.71842,805.88381,524.99749,0.61371,420409.06846,648.3896,407.47644,253.7984
rf,21,"hyper-params n_estimators: 180 max_depth: 20, min_samples_leaf: 500 ",0.57839,649316.31627,805.80166,524.95426,0.61322,420941.08057,648.79972,407.63406,253.88055
rf,21,"hyper-params n_estimators: 190 max_depth: 20, min_samples_leaf: 500 ",0.57837,649337.98329,805.8151,524.90556,0.61338,420764.18859,648.66339,407.58111,253.86711
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 1 ",0.90417,147579.17624,384.16035,241.25307,0.99284,7795.5408,88.29236,44.94645,675.52186
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 1 ",0.90744,142548.32139,377.55572,236.23825,0.99418,6334.66954,79.59064,41.37429,682.12649
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 1 ",0.91194,135612.81019,368.25645,234.08942,0.99467,5795.69233,76.12944,39.84016,691.42576
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 1 ",0.91623,129014.94656,359.18651,229.02532,0.99495,5492.26285,74.1098,39.09743,700.4957
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 1 ",0.91811,126117.58393,355.13038,227.25328,0.99511,5320.44496,72.94138,38.659,704.55183
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 1 ",0.91793,126391.9582,355.51647,226.22243,0.99523,5187.07945,72.02138,38.42254,704.16574
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 1 ",0.91683,128080.44903,357.88329,227.65722,0.99532,5090.57982,71.3483,38.17324,701.79892
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 1 ",0.91576,129737.06725,360.19032,228.75874,0.99541,4999.12157,70.70447,37.93486,699.49189
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 1 ",0.91597,129411.04483,359.73747,228.568,0.9954,5001.64281,70.72229,37.84225,699.94474
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 1 ",0.91531,130428.63708,361.14905,229.53314,0.99547,4934.731,70.24764,37.60842,698.53316
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 1 ",0.91521,130586.77991,361.36793,229.23227,0.99552,4871.56189,69.79658,37.53397,698.31428
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 1 ",0.91453,131628.80674,362.80684,230.12452,0.99553,4862.96603,69.73497,37.53326,696.87537
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 1 ",0.91516,130664.38202,361.47529,229.60579,0.99557,4826.02931,69.46963,37.53052,698.20692
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 1 ",0.91515,130680.31989,361.49733,229.69758,0.99559,4794.71665,69.24389,37.44322,698.18488
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 1 ",0.91514,130687.67007,361.5075,229.44948,0.9956,4785.50782,69.17736,37.43668,698.17471
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 1 ",0.9148,131219.28123,362.24202,230.084,0.99562,4764.35542,69.02431,37.37305,697.44019
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 1 ",0.91397,132493.132,363.99606,230.96211,0.99563,4755.91471,68.96314,37.35844,695.68615
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 1 ",0.9138,132751.13183,364.35029,231.25574,0.99562,4762.95911,69.01419,37.38405,695.33192
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 1 ",0.91392,132572.63327,364.10525,231.2421,0.99565,4734.28542,68.80614,37.30262,695.57696
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 2 ",0.9123,135065.49105,367.51257,231.86155,0.98871,12284.933,110.83742,55.251,692.16964
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 2 ",0.91493,131009.39337,361.9522,227.83699,0.99005,10826.41201,104.05005,51.43039,697.73001
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 2 ",0.91832,125796.68211,354.67828,225.63642,0.99061,10216.47463,101.07658,49.98967,705.00393
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 2 ",0.92002,123181.08146,350.97162,223.16387,0.99099,9801.84133,99.00425,49.05357,708.71059
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 2 ",0.92057,122322.58236,349.74645,222.83708,0.99123,9549.36507,97.72085,48.6227,709.93576
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 2 ",0.92013,123008.1546,350.72518,222.5725,0.99126,9513.87172,97.53908,48.53001,708.95703
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 2 ",0.91954,123917.07654,352.01857,223.42585,0.99144,9318.53848,96.53258,48.33318,707.66364
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 2 ",0.91928,124308.41995,352.57399,223.58842,0.99157,9179.71603,95.81083,48.13017,707.10822
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 2 ",0.91964,123753.68358,351.78642,222.96566,0.99158,9166.08957,95.7397,48.03788,707.89579
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 2 ",0.91889,124915.20657,353.43345,223.95631,0.99164,9101.41992,95.40136,47.87229,706.24876
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 2 ",0.91862,125336.12841,354.02843,224.18931,0.99169,9049.32846,95.12796,47.84213,705.65378
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 2 ",0.91835,125748.48871,354.61033,224.58542,0.99166,9081.1045,95.29483,47.91172,705.07188
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 2 ",0.91881,125032.82039,353.5998,224.21781,0.99169,9040.24938,95.08023,47.9098,706.08241
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 2 ",0.91857,125411.0664,354.13425,224.8497,0.99173,8997.48416,94.85507,47.84044,705.54796
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 2 ",0.91893,124861.6253,353.35765,224.38649,0.99173,8999.78034,94.86717,47.80074,706.32456
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 2 ",0.91865,125279.06577,353.94783,224.94209,0.99176,8966.07981,94.68939,47.79787,705.73438
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 2 ",0.91815,126055.48787,355.04294,225.54916,0.99176,8967.15347,94.69506,47.80736,704.63927
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 2 ",0.91807,126181.54846,355.22042,225.69363,0.99176,8966.17885,94.68991,47.79612,704.46179
rf,21,"hyper-params n_estimators: 190 max_depth: 50, min_samples_leaf: 2 ",0.91807,126182.38893,355.22161,225.87807,0.9918,8927.69915,94.4865,47.72441,704.4606
rf,21,"hyper-params n_estimators: 10 max_depth: 50, min_samples_leaf: 5 ",0.91094,137166.04182,370.35934,232.60099,0.97572,26419.24411,162.53998,83.60329,689.32287
rf,21,"hyper-params n_estimators: 20 max_depth: 50, min_samples_leaf: 5 ",0.91416,132193.22667,363.58386,229.13868,0.97765,24325.4023,155.96603,79.90734,696.09835
rf,21,"hyper-params n_estimators: 30 max_depth: 50, min_samples_leaf: 5 ",0.91638,128781.13682,358.86089,227.55137,0.97804,23894.44615,154.57828,79.22645,700.82132
rf,21,"hyper-params n_estimators: 40 max_depth: 50, min_samples_leaf: 5 ",0.91719,127531.38589,357.11537,226.29621,0.97838,23532.79109,153.40401,78.57177,702.56684
rf,21,"hyper-params n_estimators: 50 max_depth: 50, min_samples_leaf: 5 ",0.91754,126992.08592,356.35949,226.12942,0.97861,23284.2899,152.59191,78.26886,703.32272
rf,21,"hyper-params n_estimators: 60 max_depth: 50, min_samples_leaf: 5 ",0.91762,126870.50461,356.18886,225.32394,0.97856,23337.41933,152.7659,78.33943,703.49335
rf,21,"hyper-params n_estimators: 70 max_depth: 50, min_samples_leaf: 5 ",0.91651,128575.42534,358.57416,226.58847,0.97868,23201.25141,152.31957,78.21751,701.10805
rf,21,"hyper-params n_estimators: 80 max_depth: 50, min_samples_leaf: 5 ",0.91702,127801.25967,357.49302,226.05884,0.9788,23071.93717,151.89449,78.11979,702.18919
rf,21,"hyper-params n_estimators: 90 max_depth: 50, min_samples_leaf: 5 ",0.91715,127599.05776,357.2101,225.6253,0.97885,23014.21277,151.70436,77.90643,702.47211
rf,21,"hyper-params n_estimators: 100 max_depth: 50, min_samples_leaf: 5 ",0.91595,129438.53877,359.77568,226.89203,0.97896,22897.12027,151.31794,77.6376,699.90653
rf,21,"hyper-params n_estimators: 110 max_depth: 50, min_samples_leaf: 5 ",0.91562,129954.03261,360.49138,227.36542,0.97896,22900.47152,151.32902,77.58262,699.19083
rf,21,"hyper-params n_estimators: 120 max_depth: 50, min_samples_leaf: 5 ",0.91525,130516.62516,361.27085,227.7921,0.97891,22949.43181,151.4907,77.644,698.41136
rf,21,"hyper-params n_estimators: 130 max_depth: 50, min_samples_leaf: 5 ",0.91537,130331.01875,361.01388,227.65595,0.9789,22964.63695,151.54088,77.69201,698.66833
rf,21,"hyper-params n_estimators: 140 max_depth: 50, min_samples_leaf: 5 ",0.9153,130449.32385,361.17769,228.19716,0.97894,22916.82829,151.38305,77.5979,698.50452
rf,21,"hyper-params n_estimators: 150 max_depth: 50, min_samples_leaf: 5 ",0.91537,130332.48551,361.01591,227.92352,0.97892,22940.99798,151.46286,77.58939,698.6663
rf,21,"hyper-params n_estimators: 160 max_depth: 50, min_samples_leaf: 5 ",0.91522,130567.23017,361.34088,228.23307,0.97896,22897.16396,151.31809,77.57215,698.34133
rf,21,"hyper-params n_estimators: 170 max_depth: 50, min_samples_leaf: 5 ",0.91462,131494.74689,362.62204,228.82987,0.9789,22964.35626,151.53995,77.68648,697.06017
rf,21,"hyper-params n_estimators: 180 max_depth: 50, min_samples_leaf: 5 ",0.91464,131460.56945,362.57492,228.80402,0.97886,23006.57062,151.67917,77.71374,697.10729
